likely_mpid,expt_gap,formula_x,mpid,formula_y,gap pbe,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Cl,Co,Cr,Cs,Cu,Dy,Er,Eu,F,Fe,Ga,Gd,Ge,H,Hf,Hg,Ho,I,In,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,O,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Tc,Te,Th,Ti,Tl,Tm,U,V,W,Xe,Y,Yb,Zn,Zr,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-541787,0,Na8Hg3,mp-541787,Na8Hg3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,80,69,29.81818182,27.37190083,11,2,71,69,20.81818182,27.37190083,2,22.98976928,200.59,177.6002307,71.42619584,70.45298409,22.98976928,234.32,370.87,136.55,333.6290909,54.16859504,370.87,1,12,11,4,4.363636364,1,3,6,3,3.818181818,1.190082645,3,132,166,34,156.7272727,13.48760331,166,0.93,2,1.07,1.221818182,0.42446281,0.93,1,2,1,1.272727273,0.396694215,1,0,0,0,0,0,0,0,10,10,2.727272727,3.966942149,0,0,14,14,3.818181818,5.553719008,0,1,26,25,7.818181818,9.917355372,1,0,1,1,0.727272727,0.396694215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.727272727,0.396694215,1,25.23758621,29.24333333,4.005747126,28.15085684,1.589056711,29.24333333,0,0,0,0,0,0,0,0,0,0,0,0,166,229,63,211.8181818,24.99173554,229
mp-17868,0,NaAsO3,mp-17868,NaAsO3,2.8378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,25,13.6,7.76,8,2,87,85,69.4,26.96,87,15.9994,74.9216,58.9222,29.18191386,18.29587446,15.9994,54.8,1090,1035.2,325.054,324.3048,54.8,1,16,15,12.8,4.72,16,2,4,2,2.6,0.72,2,66,166,100,96.6,36.72,66,0.93,3.44,2.51,2.686,0.9048,3.44,1,2,1,1.8,0.32,2,0,4,4,3,1.2,4,0,10,10,2,3.2,0,0,0,0,0,0,0,1,15,14,6.8,3.28,6,0,1,1,0.2,0.32,0,0,3,3,1.8,0.72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0.4,2,9.105,29.24333333,20.13833333,15.74666667,7.97,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,86.2,89.04,12
mp-2315,0.32,NaB15,mp-2315,NaB15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,6,5.375,0.703125,5,2,72,70,67.625,8.203125,72,10.811,22.98976928,12.17876928,11.57217308,1.427199525,10.811,370.87,2348,1977.13,2224.429375,231.6949219,2348,1,13,12,12.25,1.40625,13,2,3,1,2.0625,0.1171875,2,84,166,82,89.125,9.609375,84,0.93,2.04,1.11,1.970625,0.130078125,2.04,1,2,1,1.9375,0.1171875,2,0,1,1,0.9375,0.1171875,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2.875,0.234375,3,0,1,1,0.0625,0.1171875,0,0,5,5,4.6875,0.5859375,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4.75,0.46875,5,7.1725,29.24333333,22.07083333,8.551927083,2.586425781,7.1725,0,1.524,1.524,1.42875,0.17859375,1.524,0,0,0,0,0,0,166,229,63,169.9375,7.3828125,166
mp-1192203,2.93,NaCdAsS3,,,1.98,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,48,37,23.33333333,11.44444444,16,2,88,86,70,22.66666667,88,22.98976928,112.411,89.42123072,51.08622821,28.38671452,32.065,370.87,1090,719.13,536.695,203.61,388.36,1,16,15,12.66666667,4.111111111,16,3,5,2,3.5,0.666666667,3,105,166,61,124,20.66666667,105,0.93,2.58,1.65,2.09,0.52,2.58,1,2,1,1.833333333,0.277777778,2,0,4,4,2.5,1.666666667,4,0,10,10,3.333333333,4.444444444,0,0,0,0,0,0,0,1,15,14,7.666666667,3.888888889,6,0,1,1,0.166666667,0.277777778,0,0,3,3,1.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.666666667,0.777777778,2,19.495,29.24333333,9.748333333,24.71232639,2.584884259,25.786875,0,2.202,2.202,1.101,1.101,2.202,0,0,0,0,0,0,70,229,159,133.1666667,63.16666667,70
mp-13459,0,NaCdSb,mp-13459,NaCdSb,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,51,40,36.66666667,17.11111111,11,2,85,83,52.33333333,33.55555556,2,22.98976928,121.76,98.77023072,85.72025643,41.82032476,22.98976928,370.87,903.78,532.91,622.9566667,187.2155556,370.87,1,15,14,9.333333333,5.555555556,1,3,5,2,4.333333333,0.888888889,3,139,166,27,149.6666667,10.88888889,139,0.93,2.05,1.12,1.556666667,0.417777778,0.93,1,2,1,1.666666667,0.444444444,1,0,3,3,1,1.333333333,0,0,10,10,6.666666667,4.444444444,0,0,0,0,0,0,0,1,15,14,9.333333333,5.555555556,1,0,1,1,0.333333333,0.444444444,0,0,3,3,1,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.333333333,1.111111111,0,19.495,31.56,12.065,26.76611111,4.847407407,19.495,0,0,0,0,0,0,0,0,0,0,0,0,166,229,63,196.3333333,21.77777778,166
mp-7469,0,NaCuO,mp-7469,NaCuO,1.2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,21,16,8.666666667,8,2,87,85,51,32.66666667,2,15.9994,63.546,47.5466,34.17838976,19.57840683,15.9994,54.8,1357.77,1302.97,594.48,508.86,54.8,1,16,15,9.333333333,5.555555556,1,2,4,2,3,0.666666667,2,66,166,100,121.3333333,36.88888889,66,0.93,3.44,2.51,2.09,0.9,0.93,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.777777778,0,0,10,10,3.333333333,4.444444444,0,0,0,0,0,0,0,1,11,10,6,3.333333333,1,0,1,1,0.666666667,0.444444444,0,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,9.105,29.24333333,20.13833333,16.47277778,8.513703704,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,155.3333333,95.55555556,12
mp-682,10.5,NaF,mp-682,NaF,6.2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,2,10,1,9,2,93,91,47.5,45.5,2,18.9984032,22.98976928,3.99136608,20.99408624,1.99568304,18.9984032,53.5,370.87,317.37,212.185,158.685,53.5,1,17,16,9,8,1,2,3,1,2.5,0.5,2,57,166,109,111.5,54.5,57,0.93,3.98,3.05,2.455,1.525,0.93,1,2,1,1.5,0.5,1,0,5,5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,4,3,1,0,1,1,0.5,0.5,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,9.7075,29.24333333,19.53583333,19.47541667,9.767916667,9.7075,0,1.97,1.97,0.985,0.985,0,0,0,0,0,0,0,15,229,214,122,107,15
mp-18728,0,NaFe2O3,mp-18728,NaFe2O3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,18,14.5,7.666666667,8,2,87,85,62.16666667,24.83333333,87,15.9994,55.845,39.8456,30.44632821,16.93244786,15.9994,54.8,1811,1756.2,692.8783333,745.4144444,54.8,1,16,15,10.83333333,5.166666667,16,2,4,2,2.833333333,0.833333333,2,66,166,100,104.6666667,38.66666667,66,0.93,3.44,2.51,2.485,0.955,3.44,1,2,1,1.833333333,0.277777778,2,0,4,4,2,2,4,0,6,6,2,2.666666667,0,0,0,0,0,0,0,1,8,7,5.833333333,1.611111111,6,0,1,1,0.166666667,0.277777778,0,0,2,2,1,1,2,0,4,4,1.333333333,1.777777778,0,0,0,0,0,0,0,1,4,3,2.5,1,2,9.105,29.24333333,20.13833333,13.00305556,5.413425926,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.703554267,0.938072356,0,12,229,217,120.5,108.5,12
mp-696842,4.9,NaH3(SeO3)2,mp-696842,NaH3(SeO3)2,4.2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,33,10.83333333,7.75,8,2,92,90,81.5,13.25,87,1.00794,78.96,77.95206,23.32749911,18.54416696,15.9994,14.01,494,479.99,144.1416667,154.4075,54.8,1,16,15,11,6.666666667,16,1,4,3,2.166666667,0.75,2,31,166,135,74.58333333,30.375,66,0.93,3.44,2.51,2.7725,0.6675,3.44,1,2,1,1.666666667,0.444444444,2,0,4,4,2.666666667,1.777777778,4,0,10,10,1.666666667,2.777777778,0,0,0,0,0,0,0,1,16,15,6,3.333333333,6,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.888888889,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.666666667,0.444444444,2,6.615,29.24333333,22.62833333,12.96319444,7.032291667,9.105,0,7.853,7.853,2.096416667,2.878291667,0,0,0,0,0,0,0,12,229,217,75.91666667,84.55555556,12
mp-255,0,NaHg,mp-255,NaHg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,80,69,45.5,34.5,11,2,71,69,36.5,34.5,2,22.98976928,200.59,177.6002307,111.7898846,88.80011536,22.98976928,234.32,370.87,136.55,302.595,68.275,234.32,1,12,11,6.5,5.5,1,3,6,3,4.5,1.5,3,132,166,34,149,17,132,0.93,2,1.07,1.465,0.535,0.93,1,2,1,1.5,0.5,1,0,0,0,0,0,0,0,10,10,5,5,0,0,14,14,7,7,0,1,26,25,13.5,12.5,1,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,25.23758621,29.24333333,4.005747126,27.24045977,2.002873563,25.23758621,0,0,0,0,0,0,0,0,0,0,0,0,166,229,63,197.5,31.5,166
mp-1196607,4.25,NaIn(IO3)4,,,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,53,45,20.44444444,17.64197531,8,2,96,94,83.61111111,10.02469136,87,15.9994,126.90447,110.90507,46.52324718,43.31329379,15.9994,54.8,429.75,374.95,166.9788889,149.5718519,54.8,1,17,16,15.22222222,1.827160494,16,2,5,3,2.888888889,1.185185185,2,66,166,100,92,34.66666667,66,0.93,3.44,2.51,3.035,0.54,3.44,1,2,1,1.944444444,0.104938272,2,0,5,5,3.833333333,0.740740741,4,0,10,10,2.777777778,4.012345679,0,0,0,0,0,0,0,1,17,16,8.555555556,4.24691358,6,0,1,1,0.055555556,0.104938272,0,0,5,5,1.833333333,0.574074074,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1.888888889,0.49382716,2,9.105,43.015,33.91,18.6012963,12.6617284,9.105,0,1.062,1.062,0.236,0.367111111,0,0,0,0,0,0,0,12,229,217,42.66666667,40.88888889,12
mp-1194878,4,NaIn(TeO3)2,,,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,52,44,21.2,17.88,8,2,90,88,77.9,15.76,87,15.9994,127.6,111.6006,48.90041693,44.66334984,15.9994,54.8,722.66,667.86,257.474,243.2088,54.8,1,16,15,14.2,2.88,16,2,5,3,3,1.2,2,66,166,100,98,38.4,66,0.93,3.44,2.51,2.755,0.822,3.44,1,2,1,1.9,0.18,2,0,4,4,3.3,1.12,4,0,10,10,3,4.2,0,0,0,0,0,0,0,1,16,15,8.2,4.08,6,0,1,1,0.1,0.18,0,0,5,5,2.1,0.58,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.2,0.56,2,9.105,34.76333333,25.65833333,17.766,10.3932,9.105,0,0.464,0.464,0.0928,0.14848,0,0,0,0,0,0,0,12,229,217,74.4,74.88,12
mp-1195769,2.18,NaIn3S5,,,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,49,38,26.44444444,15.03703704,16,2,88,86,74.11111111,16.02469136,88,22.98976928,114.818,91.82823072,58.64097436,37.45135042,32.065,370.87,429.75,58.88,400.2133333,19.69111111,388.36,1,16,15,13.33333333,2.962962963,16,3,5,2,3.666666667,0.888888889,3,105,166,61,124.1111111,21.2345679,105,0.93,2.58,1.65,2.13,0.5,2.58,1,2,1,1.888888889,0.197530864,2,0,4,4,2.555555556,1.604938272,4,0,10,10,3.333333333,4.444444444,0,0,0,0,0,0,0,1,13,12,7.777777778,3.481481481,6,0,1,1,0.111111111,0.197530864,0,0,5,5,2.777777778,1.481481481,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.888888889,1.407407407,2,24.26,29.24333333,4.983333333,25.66196759,0.934645062,25.786875,0,2.202,2.202,1.223333333,1.087407407,2.202,0,0,0,0,0,0,70,229,159,110.6666667,45.18518519,70
mp-22473,2.8,NaInSe2,mp-22473,NaInSe2,1.0192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,49,38,32,10.5,34,2,89,87,63.75,30.875,89,22.98976928,114.818,91.82823072,73.93194232,25.47108652,78.96,370.87,494,123.13,447.155,46.845,494,1,16,15,11.5,5.25,16,3,5,2,4,0.5,4,120,166,46,137,17,120,0.93,2.55,1.62,1.9525,0.5975,2.55,1,2,1,1.75,0.375,2,0,4,4,2.25,1.75,4,0,10,10,7.5,3.75,10,0,0,0,0,0,0,1,16,15,11.5,5.25,16,0,1,1,0.25,0.375,0,0,5,5,2.25,1.375,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.5,1.25,2,24.26,29.24333333,4.983333333,26.33583333,1.45375,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,229,215,99,85,14
mp-22483,1.6,NaInTe2,mp-22483,NaInTe2,0.6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,52,41,41,15,52,2,90,88,64.25,31.125,90,22.98976928,127.6,104.6102307,98.25194232,37.63108652,127.6,370.87,722.66,351.79,561.485,161.175,722.66,1,16,15,11.5,5.25,16,3,5,2,4.5,0.75,5,138,166,28,146,10,138,0.93,2.1,1.17,1.7275,0.39875,2.1,1,2,1,1.75,0.375,2,0,4,4,2.25,1.75,4,0,10,10,7.5,3.75,10,0,0,0,0,0,0,1,16,15,11.5,5.25,16,0,1,1,0.25,0.375,0,0,5,5,2.25,1.375,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.5,1.25,2,24.26,34.76333333,10.50333333,30.7575,4.005833333,34.76333333,0,0.464,0.464,0.232,0.232,0.464,0,0,0,0,0,0,139,229,90,168,30.5,152
mp-13019,4.5,NaLa2TaO6,mp-13019,NaLa2TaO6,3.9812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,73,65,24.6,22.64,8,2,87,85,59.8,32.64,87,15.9994,180.94788,164.94848,57.77449893,57.08706464,15.9994,54.8,3290,3235.2,637.567,752.6598,54.8,1,16,15,10.8,6.24,16,2,6,4,3.3,1.62,2,66,207,141,114.6,58.32,66,0.93,3.44,2.51,2.527,1.0956,3.44,1,2,1,1.9,0.18,2,0,4,4,2.4,1.92,4,0,3,3,0.5,0.7,0,0,14,14,1.4,2.52,0,1,19,18,6.2,2.56,6,0,1,1,0.1,0.18,0,0,2,2,1.2,0.96,2,0,9,9,2.5,3.5,0,0,0,0,0,0,0,1,9,8,3.8,2.72,2,9.105,36.8975,27.7925,17.57883333,10.1686,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12
mp-6533,0,NaLu(Pd3O4)2,mp-6533,NaLu(Pd3O4)2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,71,63,26.375,20.296875,8,2,87,85,69.4375,17.5625,87,15.9994,174.9668,158.9674,60.27948558,48.94130012,15.9994,54.8,1936,1881.2,857.098125,863.0766406,54.8,1,16,15,12,4,16,2,6,4,3.4375,1.4921875,2,66,187,121,107.1875,41.1875,66,0.93,3.44,2.51,2.6825,0.7575,3.44,0,2,2,1.1875,0.9140625,2,0,4,4,2,2,4,0,10,10,3.8125,4.640625,0,0,14,14,0.875,1.640625,0,1,17,16,7.875,2.734375,6,0,1,1,0.0625,0.1171875,0,0,2,2,1,1,2,0,9,9,0.5625,1.0546875,0,0,0,0,0,0,0,0,9,9,1.625,1.296875,2,9.105,29.24333333,20.13833333,13.58802083,4.483020833,9.105,0,0,0,0,0,0,0,0.0022471,0.0022471,0.000140444,0.000263332,0,12,229,217,116.8125,104.8125,12
mp-557436,1.72,NaNb2PS10,mp-557436,NaNb2PS10,1.6452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,41,30,19.14285714,6.244897959,16,2,88,86,75.64285714,18.70408163,88,22.98976928,92.90638,69.91661072,40.03044938,15.10740875,32.065,317.3,2750,2432.7,719.4121429,580.1679592,388.36,1,16,15,13.28571429,4.12244898,16,3,5,2,3.285714286,0.489795918,3,105,166,61,117.9285714,20.03061224,105,0.93,2.58,1.65,2.294285714,0.408163265,2.58,1,2,1,1.785714286,0.336734694,2,0,4,4,3.071428571,1.326530612,4,0,4,4,0.571428571,0.979591837,0,0,0,0,0,0,0,1,6,5,5.428571429,0.816326531,6,0,1,1,0.214285714,0.336734694,0,0,3,3,1.642857143,0.704081633,2,0,6,6,0.857142857,1.469387755,0,0,0,0,0,0,0,1,7,6,2.714285714,1.265306122,2,18.18,29.24333333,11.06333333,24.71730867,2.174526846,25.786875,0,2.202,2.202,1.688928571,0.732959184,2.202,0,0,0,0,0,0,2,229,227,99.21428571,55.62244898,70
mp-7944,0.82,NaSb,mp-7944,NaSb,0.6019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,51,40,31,20,11,2,85,83,43.5,41.5,2,22.98976928,121.76,98.77023072,72.37488464,49.38511536,22.98976928,370.87,903.78,532.91,637.325,266.455,370.87,1,15,14,8,7,1,3,5,2,4,1,3,139,166,27,152.5,13.5,139,0.93,2.05,1.12,1.49,0.56,0.93,1,2,1,1.5,0.5,1,0,3,3,1.5,1.5,0,0,10,10,5,5,0,0,0,0,0,0,0,1,15,14,8,7,1,0,1,1,0.5,0.5,0,0,3,3,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,1,1,29.24333333,31.56,2.316666667,30.40166667,1.158333333,29.24333333,0,0,0,0,0,0,0,0,0,0,0,0,166,229,63,197.5,31.5,166
